label,text
인사자료통보,사립학교교직원연금공단 이사장에게 재정추계시스템 구축 용역 검사 등을 부당하게 처리한 N의 비위내용을 통보하면서 사립학교교직원연금공단이 해당 비위내용을 N의 현 소속기관인 공무원연금공단에게 통보하여 인사자료로 활용될 수 있게 하도록 인사자료 통보
인사자료통보,"군인공제회 이사장에게 AK의 행위는 엄중한 인사조치가 필요하다고 판단되나, AK는 2024. 10. 31. 퇴직한 바 있어 그 비위내용을 통보하고 군인공제회 이사장은 재취업 등을 위한 인사자료로 활용하도록 통보"
인사자료통보,"오사카 엑스포 한국관 설계용역사의 기본설계가 부실한데도 시정조치 없이 인수한 후 대가를 지급하였고, 설계용역사가 준공기한까지 실시설계를 완료하지 못할 것으로 판단되자 일본 현지업체를 통해 실시설계도서를 납품받고도 설계용역사와 6억 원을 증액·지급하는 변경계약 체결 등"
인사자료통보,동북아역사재단 전 사무총장 P는 인사위원회 담당자에게 자격요건을 변경하여 본인 비서로 근무중인 O가 응모할수 있도록 하고 응모자와 특별한 관계(상·하급자) 시 기피하겠다고 서약했는데도 채용 전형위원장 업무를 계속 수행하면서 O에 대한 평가를 불공정하게 수행하여 당초 자격요건에 미달하는 O가 채용됨
인사자료통보,청원경찰 채용업무를 부당하게 처리한 관련자를 인사자료 통보
인사자료통보,"관용차량을 사적 사용하고 유연근무제를 위반한 관련자의 비위행위는 엄중한 인사조치가 필요하다고 판단되나 위 사람이 2016. 12. 31. 퇴직한 바 있어 그 비위내용을 통보하오니 재취업, 포상 등을 위한 인사자료로 활용하시고, 인사혁신처에 통보하여 공직후보자 등의 관리에 활용될 수 있도록 하시기 바람"
인사자료통보,T의 행위가 한국산업단지공단의 이사로서 한국산업단지공단 「정관」 제12조에 따른 충실의무를 위반한 것으로 인사조치가 필요하다고 판단되어 그 비위내용을 통보
인사자료통보,자신의 개인 일정을 수행하게 하기 위하여 당초 계획에도 없던 출장을 실시하게 하는 등 부당하게 업무를 수행한 주식회사 강원랜드 C의 비위에 대하여 주식회사 강원랜드의 대주주인 한국광해관리공단으로 하여금 이에 상응하는 엄중한 조치를 취하도록 함
인사자료통보,관계 기관으로 하여금 규정을 위배하도록 지시한 관련자에 대하여 인사자료 통보
인사자료통보,공고규격을 충족하지 못한 제품에 대하여 제안서평가위원회의 평가대상에서 제외하지 아니하고 제안서평가위원회에 올리도록 지시하는 등 업무를 부당하게 처리한 관련자의 비위내용을 인사자료로 활용하도록 통보
인사자료통보,방재특화설비를 설치하지 않는 것으로 부당하게 설계변경 업무를 처리한 F와 H의 비위행위는 징계사유의 시효가 완성되었으나 재발방지를 위해서는 엄중한 인사조치가 필요하다고 판단되어 그 비위내용을 인사자료로 활용하도록 통보
인사자료통보,"국가철도공단이 발주한 “대전북연결선 건설공사” 제2공구 건설공사의 기술자문위원회 위원으로서 심의 업무를 부적절하게 처리한 A, I의 비위행위를 인사자료로 활용하도록 통보"
인사자료통보,국가철도공단이 발주한 “대전북연결선 건설공사” 제2공구 적격심의위원으로서 심의 업무를 부적절하게 처리한 E의 비위행위를 인사자료로 활용하도록 통보
인사자료통보,획지분할 안건을 심의 권한이 없는 강남구 도시계획위원회에 상정하도록 하급자들에게 부당한 지시를 한 전 국장 D에 대해서는 인사조치가 필요하다고 판단되나 2021. 6. 30. 퇴직하여 그 비위 내용을 통보하오니 재취업·포상 등을 위한 인사자료로 활용하고 인사혁신처에 통보하여 공직후보자 등의 관리에 활용할 것을 통보(인사자료)
인사자료통보,"육군은 업체와 공모하여 인건비를 부풀리는 등 발당 계약단가를 높여주고, 계약물량도 늘려 386억여 원 상당 고가 계약, 2015년까지 103억여 원 과다 지급"
인사자료통보,"기획재정부, 행정자치부, 보건복지부가 담뱃세 인상을 위한 법률 개정안을 마련하면서 담뱃세 인상차익이 제조ㆍ유통사 등이 아닌 국가와 지방자치단체의 세입에 귀속되도록 하였어야 하는데도 이에 대한 근거조항을 규정하는 등의 대책없이 법률 개정안을 마련·시행하여 '14. 12. 31. 기준 담배 재고분 5억 갑 상당에서 발생한 담뱃세 인상차익 7,938억여 원이 제조ㆍ유통사에 귀속되었으므로 관련자의 인사자료로 활용하도록 통보(인사자료)"
인사자료통보,실증발전소 구축을 위한 ‘열병합 발전시스템 구매계획’ 수립 시 SL공사의 ‘음폐수 바이오가스화시설’로부터 2㎿ 출력분에 상당하는 바이오가스 만을 공급받기로 협약이 체결되었으므로 발전소 운영에 필요한 5㎿분의 바이오가스 연료를 무상으로 공급 받을 수 있는지 여부 등을 파악하여 실증발전소 구축에 따른 타당성 및 경제성을 검토하여야 한다.
인사자료통보,"제주특별자치도개발공사 사장은 2014년 11월부터 사장으로 재직하면서 금전적 복리후생비를 따로 지급해서는 아니되나 708만 원의 복리후생이를 부당수령하였고, 직무관련 업체로부터 3회에 걸쳐 골프향응을 수수하였으며, 제주특별자치도지사의 승인없이 직제를 확대 개편하고 개인적인 용무인데도 209만 원의 출장여비를 부당 수령"
인사자료통보,한국우편사업진흥원 직원은 2012년 8월경 봉투납품회사와 2회에 걸쳐 금전거래를 하면서 약 4천만 원 상당의 골프회원권을 구매해달라고 하여 취득하고 이를 10여 일 후 상환했다고 진술
인사자료통보,"개발제한구역법 등에 따라 배치계획을 재고시한 후 주유소 사업자를 공고하지 아니한 채 승소자를 주유소 사업자로 선정될 수 있도록 하고, 강서구 건설관리과 및 서울특별시의 변속차로 관련 협의의견, 법률자문 등에도 불구하고 하행구간의 사업자로 선정"
인사자료통보,"제안요청서 등 입찰 준비에 유리한 내부정보를 특정 업체에 제공하여 정보시스템 구축 용역 관련 공정한 입찰 경쟁을 훼손하고, 하도급 관련 관리·감독 업무를 태만히 하는 등 용역계약 관련 업무를 부당하게 처리한 관련자에 대하여 2024. 4. 26. 퇴직함에 따라 현재 관련자가 근무하고 있는 한국여성인권진흥원장에게 통보하여 인사자료로 활용할 수 있도록 통보"
인사자료통보,"대통령비서실장에게 전 ‘바’비서관 C가 대통령 관저 보수공사 관리·감독업무를 부당 처리한 것은 ""국가공무원법"" 제56조에 위배된 것으로 판단되나 C는 2023. 12. 28. 퇴직한 바 있어 재취업, 포상 등을 위한 인사자료로 활용하고, 인사혁신처에 통보하여 공직후보자 등의 관리에 활용될 수 있도록 통보"
인사자료통보,"수출입은행은 성동조선해양에 대하여 최소조업도 유지 물량('13년 22척)만 적자 수주하고, 강력한 인적·물적 구조조정을 추진하는 경영정상화방안을 마련하고도 적자수주 물량을 과도하게 허용(총 44척)"
인사자료통보,대우조선해양의 대규모 영업손실 이후 경영관리단을 파견하여 직접 자금관리 및 통제를 하면서 대우조선해양이 성과성 상여금 성격의 항목이 포함된 격려금 지급에 대해 합의를 요청하자 전 산업은행 회장 등 3명은 별도의 조치없이 묵인하여 격려금 877억 원 부당 지급
인사자료통보,한국산업단지공단 직원이 직무관련자로부터 골프 접대 등 향응을 수수
인사자료통보,"앞으로 국방부는 전력지원물자에 대한 연구개발 제안서 소요채택 여부를 결정 시 상용품 구매가능 여부를 철저하게 검토하고, 소속 직원이 청탁 등에 따라 업무를 부당하게 처리하는 일이 없게 복무관리를 철저히 하도록 함"
인사자료통보,"직무관련자로부터 금품 또는 향응 등을 수수한 관련자 등에 대해서 징계처분 등 필요한 조치를 하고, 양산계약의 체결·이행에 영향을 미치는 품질검사 직원에게 금품 등을 제공한 주식회사 ○○에 대해 입찰참가자격을 제한하는 등 적정한 제재 조치방안을 마련하도록 함"
인사자료통보,"교수5명은 총장으로부터 겸직허가를 받지 못한 사실을 알면서도 기업의 사외이사를 겸직하였고, 교수 1명은 겸직 허가 신청도 없이 벤처기업의 대표이사를 겸직"
인사자료통보,"2년간 원장의 승인 없이 기술자문을 수행하면서 계 4,800만 원을 수령하여 개인용도로 사용한 D의 비위행위는 징계시효가 완성되었으나 재발을 방지하기 위해서는 엄중한 인사조치가 필요하다고 판단되어 그 내용을 통보하오니 한국화학연구원장은 이를 인사자료로 활용하도록 통보"
인사자료통보,한국토지주택공사 사장은 '공직자의 이해충돌 방지법' 제15조 제1항을 위반한 BM에 대해 같은 법 제28조 제3항 제2호와 제4항에 따라 위반 사실을 과태료 부과 재판 관할 법원에 통보하시기 바랍니다.
인사자료통보,"한국토지주택공사 사장은 '부정청탁 및 금품등 수수의 금지에 관한 법률' 제8조 제2항을 위반한 BQ, BR, BS와 같은 법 제8조 제5항을 위반한 ㅋㅊ주식회사와 BU를 포함한 관계자들에 대해 같은 법 제23조 제7항과 제24조에 따라 위반 사실을 과태료 부과 재판 관할 법원에 통보하는 등 적정하게 조치하시기 바랍니다."
인사자료통보,"부정청탁 및 금품등 수수의 금지에 관한 법률 제23조 제2항에 따라 무자격 업체가 재하도급을 받도록 AP에게 청탁한 AL, AM에 대해 같은 법 제23조 제7항 등에 따라 위반사실을 과태료 부과 재판 관할법원에 통보하는 등 적정하게 조치하도록 통보"
인사자료통보,제주소방본부에서 응찰업체 아닌 업체의 실적을 인정해주고 필수 성능(양압기능)을 구현할 수 없다는 제안서를 제출하였는데도 위 제안서를 평가위원회에 상정하여 최종 낙찰 받게 함
인사자료통보,결재받은 규격에 미달하는 규격서를 작성하고 위원회에 상정하여 장애물 극복능력을 갖추지 못한 로봇을 시범 납품받아 방치
인사자료통보,"한국농어촌공사 부장 BT는 '10년 1월부터 '12년 12월 사이에 인부 8명을 허위로 등록하여 2,954만 원이 지급되게 한 뒤 계좌사용대가 87만 원을 제외한 2,867만 원을 되돌려받아 용도불명하게 사용"
인사자료통보,"한국농어촌공사 차장 CF는 '10년 2월부터 7월 사이에 인부 8명을 허위로 등록하여 1,910만 원이 지급되게 한 뒤 계좌사용 대가 222만 원을 제외한 1,688만 원을 되돌려받아 용도불명하게 사용"
인사자료통보,"한국농어촌공사 차장 CQ는 '10년 3월부터 '11년 12월 사이에 인부 14명을 허위로 등록하여 1,741만 원이 지급되게 한 뒤 계좌사용대가 106만 원을 제외한 1,634만 원을 되돌려받아 용도불명하게 사용"
인사자료통보,"한국농어촌공사 과장 CP는 '12년 2월부터 12월 사이에 인부 7명에게 근무일수를 부풀려 인건비 1,241만 원이 지급되게 한 뒤 실제 일한 대가 353만 원을 제외한 888만 원을 되돌려받아 용도불명하게 사용"
인사자료통보,"한국농어촌공사 과장 DQ는 '10년에 인부 3명에게 근무 일수를 부풀려 인건비 1,309만 원이 지급되게 한 뒤 초과 지급한 금액 800만 원을 되돌려받아 용도불명하게 사용"
인사자료통보,한국농어촌공사 차장 DV는 '11년부터 '12년 사이에 인부 3명에게 근무일수를 부풀려 인건비 745만 원이 지급되게 한 뒤 초과 지급한 515만 원을 되돌려받아 용도불명하게 사용
